"id","year","season","scheme","state_name","state_code","district_name","district_code","farmer_count","loanee","non_loanee","area_insured","sum_insured","farmer_share","goi_share","state_share","male","female","transgender","sc","st","obc","gen","marginal","small","other","iu_count","gross_premium"
4231,"2021","Kharif","PMFBY","Madhya Pradesh","23","Vidisha","437.0",117948.0,250297.0,7315.0,456.13,145803.95,2916.08,13147.59,13147.59,90.57,9.25,0.18,4.26,1.34,53.79,40.61,11.57,34.35,54.08,584.0,29211.26
4232,"2021","Kharif","PMFBY","Maharashtra","27","Ahmadnagar","nan",146318.0,86722.0,200504.0,158.86,47629.1,1178.91,4207.17,4207.17,81.42,18.56,0.02,1.58,1.79,14.7,81.93,6.98,83.51,9.51,108.0,9593.25
4233,"2021","Kharif","PMFBY","Maharashtra","27","Akola","467.0",128145.0,96141.0,187200.0,220.53,79260.3,1715.04,5945.6,5945.6,81.84,18.13,0.03,23.6,1.35,47.65,27.4,10.76,80.95,8.29,52.0,13606.24
4234,"2021","Kharif","PMFBY","Maharashtra","27","Amravati","468.0",112179.0,21852.0,162329.0,181.15,63681.28,1445.67,4805.68,4805.68,79.61,20.34,0.05,8.81,2.29,69.64,19.26,7.41,84.56,8.03,95.0,11057.03
4235,"2021","Kharif","PMFBY","Maharashtra","27","Aurangabad","469.0",201524.0,34500.0,536924.0,248.42,89040.08,2637.21,11442.56,12484.48,77.04,22.95,0.01,2.62,0.91,15.72,80.75,4.94,91.51,3.55,90.0,26564.25
4236,"2021","Kharif","PMFBY","Maharashtra","27","Bhandara","471.0",65074.0,143110.0,6707.0,66.45,25242.92,504.86,1010.24,1010.24,85.91,14.04,0.05,7.54,2.42,85.37,4.67,7.48,89.15,3.37,40.0,2525.34
4237,"2021","Kharif","PMFBY","Maharashtra","27","Bid","nan",363458.0,10627.0,1157594.0,451.85,185707.51,4374.09,24710.46,30443.85,82.19,17.79,0.02,2.45,0.37,35.26,61.92,8.31,87.06,4.63,97.0,59528.4
4238,"2021","Kharif","PMFBY","Maharashtra","27","Buldana","nan",135490.0,14291.0,221000.0,185.08,78891.36,1731.1,5993.52,5993.52,80.37,19.59,0.04,5.69,0.87,63.98,29.46,6.9,86.12,6.98,102.0,13718.14
4239,"2021","Kharif","PMFBY","Maharashtra","27","Chandrapur","473.0",32946.0,49716.0,8675.0,40.1,17169.4,386.11,691.2,691.2,85.09,14.89,0.02,9.19,10.3,74.53,5.98,9.36,84.31,6.33,50.0,1768.51
4240,"2021","Kharif","PMFBY","Maharashtra","27","Dhule","474.0",30654.0,12319.0,38647.0,42.73,17195.76,718.57,809.82,809.82,77.64,22.3,0.06,1.04,4.3,58.11,36.55,10.63,81.35,8.02,43.0,2338.21
4241,"2021","Kharif","PMFBY","Maharashtra","27","Gadchiroli","475.0",19587.0,29423.0,2875.0,24.73,7761.25,163.05,229.02,229.02,85.59,14.36,0.05,7.88,20.73,61.99,9.4,14.32,79.41,6.27,59.0,621.09
4242,"2021","Kharif","PMFBY","Maharashtra","27","Gondiya","nan",6881.0,13597.0,1510.0,8.09,3074.62,61.49,199.85,199.85,83.76,16.22,0.02,6.39,6.59,80.25,6.77,19.41,68.54,12.05,41.0,461.19
4243,"2021","Kharif","PMFBY","Maharashtra","27","Hingoli","477.0",146418.0,9957.0,342093.0,181.39,75516.94,1596.48,5040.94,5040.94,81.33,18.66,0.01,5.89,4.23,26.64,63.24,7.53,88.98,3.49,30.0,11678.36
4244,"2021","Kharif","PMFBY","Maharashtra","27","Jalgaon","478.0",106277.0,90180.0,60037.0,147.38,57238.68,2748.1,7011.58,8614.91,77.47,22.48,0.05,0.64,0.81,40.34,58.21,10.68,80.88,8.44,100.0,18374.59
4245,"2021","Kharif","PMFBY","Maharashtra","27","Jalna","479.0",174244.0,13649.0,496950.0,210.06,69889.69,1597.05,9625.0,11541.78,77.21,22.76,0.03,3.56,0.66,18.15,77.63,4.87,92.29,2.84,53.0,22763.83
4246,"2021","Kharif","PMFBY","Maharashtra","27","Kolhapur","480.0",3347.0,891.0,4495.0,1.63,688.27,13.77,49.74,49.74,89.06,10.94,0.0,1.73,0.09,5.46,92.72,11.77,83.68,4.55,74.0,113.25
4247,"2021","Kharif","PMFBY","Maharashtra","27","Latur","481.0",367746.0,25424.0,943528.0,554.73,231030.87,4659.04,28697.77,29832.7,83.54,16.45,0.01,4.1,0.47,54.47,40.96,26.64,56.57,16.79,70.0,63189.51
4248,"2021","Kharif","PMFBY","Maharashtra","27","Nagpur","484.0",10674.0,13541.0,2845.0,15.65,6816.09,204.22,395.92,395.92,86.84,13.12,0.04,5.33,3.84,78.76,12.07,19.88,55.82,24.3,70.0,996.06
4249,"2021","Kharif","PMFBY","Maharashtra","27","Nanded","485.0",426850.0,10965.0,900441.0,517.21,216396.08,4498.43,29504.93,29504.93,79.43,20.55,0.02,5.92,4.63,27.94,61.51,5.55,91.1,3.35,94.0,63508.29
4250,"2021","Kharif","PMFBY","Maharashtra","27","Nandurbar","486.0",8211.0,2968.0,8959.0,11.08,4557.69,190.46,157.87,157.87,81.82,18.16,0.02,0.79,39.19,44.25,15.77,7.0,82.83,10.17,42.0,506.2
4251,"2021","Kharif","PMFBY","Maharashtra","27","Nashik","487.0",82989.0,13560.0,128177.0,91.08,33914.57,878.94,1181.36,1181.36,80.43,19.56,0.01,1.72,13.82,22.66,61.8,6.56,87.93,5.51,130.0,3241.66
4252,"2021","Kharif","PMFBY","Maharashtra","27","Osmanabad","488.0",286285.0,13879.0,654851.0,448.01,182781.18,3673.48,24836.17,29535.45,81.56,18.41,0.03,2.97,0.63,14.5,81.9,10.49,83.48,6.03,50.0,58045.1
4253,"2021","Kharif","PMFBY","Maharashtra","27","Palghar","665.0",15158.0,16269.0,8821.0,12.71,5595.63,111.91,87.73,87.73,85.66,14.3,0.04,1.03,33.94,35.32,29.71,23.03,67.23,9.74,26.0,287.37
4254,"2021","Kharif","PMFBY","Maharashtra","27","Parbhani","489.0",271756.0,8860.0,626059.0,365.55,143887.79,3124.03,11860.35,11860.35,78.77,21.22,0.01,2.64,1.07,32.66,63.63,8.22,87.81,3.97,52.0,26844.73
4255,"2021","Kharif","PMFBY","Maharashtra","27","Pune","490.0",8145.0,4533.0,10033.0,7.88,2904.81,61.8,192.92,208.52,87.1,12.89,0.01,1.04,17.24,8.58,73.14,11.11,79.34,9.55,138.0,463.24
4256,"2021","Kharif","PMFBY","Maharashtra","27","Raigarh","nan",6207.0,3530.0,7850.0,4.33,1953.45,39.07,29.65,29.65,89.07,10.91,0.02,0.82,0.64,40.11,58.43,21.12,75.62,3.26,68.0,98.37
4257,"2021","Kharif","PMFBY","Maharashtra","27","Ratnagiri","492.0",1636.0,444.0,3240.0,0.75,331.38,6.63,13.26,13.26,88.6,11.4,0.0,3.42,0.27,61.92,34.39,7.14,89.52,3.34,62.0,33.15
4258,"2021","Kharif","PMFBY","Maharashtra","27","Sangli","493.0",20161.0,7375.0,27340.0,20.8,5583.02,111.68,601.99,601.99,85.49,14.5,0.01,26.59,0.28,18.07,55.06,6.1,82.79,11.11,76.0,1315.66
4259,"2021","Kharif","PMFBY","Maharashtra","27","Satara","494.0",5554.0,9188.0,4889.0,3.64,970.11,20.84,125.11,137.0,91.57,8.42,0.01,1.95,0.46,13.14,84.45,8.58,85.34,6.08,99.0,282.95
4260,"2021","Kharif","PMFBY","Maharashtra","27","Sindhudurg","495.0",2704.0,1214.0,6946.0,1.28,578.18,11.56,23.13,23.13,90.58,9.4,0.02,0.77,0.58,15.33,83.32,11.8,79.34,8.86,57.0,57.82
4261,"2021","Kharif","PMFBY","Maharashtra","27","Solapur","496.0",120099.0,3141.0,219275.0,173.17,48533.35,1000.42,5295.44,5295.44,83.06,16.91,0.03,3.6,0.47,19.85,76.08,13.55,80.5,5.95,120.0,11591.3
4262,"2021","Kharif","PMFBY","Maharashtra","27","Thane","497.0",22411.0,33363.0,15843.0,18.73,8070.5,161.41,631.51,631.51,89.18,10.69,0.13,1.19,3.84,77.93,17.04,5.85,84.37,9.78,37.0,1424.43
4263,"2021","Kharif","PMFBY","Maharashtra","27","Wardha","498.0",8994.0,12713.0,2632.0,15.85,7033.34,230.42,404.93,404.93,87.04,12.88,0.08,5.52,2.01,81.28,11.19,14.85,64.18,20.97,49.0,1040.28
4264,"2021","Kharif","PMFBY","Maharashtra","27","Washim","499.0",116274.0,110056.0,133718.0,188.57,80260.3,1677.49,4452.87,4452.87,82.78,17.2,0.02,24.85,1.75,42.05,31.35,10.96,78.76,10.28,46.0,10583.23
4265,"2021","Kharif","PMFBY","Maharashtra","27","Yavatmal","500.0",152911.0,127536.0,228808.0,255.92,96228.82,2670.0,5235.6,5235.6,78.27,21.69,0.04,4.93,4.85,47.51,42.71,7.98,84.87,7.15,110.0,13141.2
4266,"2021","Kharif","WBCIS","Maharashtra","27","Ahmadnagar","nan",15412.0,9349.0,10972.0,12.98,15054.59,752.73,818.92,850.03,83.75,16.22,0.03,0.79,0.23,12.61,86.37,9.06,75.11,15.83,95.0,2421.68
4267,"2021","Kharif","WBCIS","Maharashtra","27","Akola","467.0",2335.0,160.0,2403.0,2.69,2129.25,106.46,140.16,140.16,82.25,17.71,0.04,6.98,5.54,69.33,18.15,16.15,79.91,3.94,20.0,386.78
4268,"2021","Kharif","WBCIS","Maharashtra","27","Amravati","468.0",5299.0,4095.0,1990.0,5.9,4721.8,236.09,188.08,188.08,84.17,15.79,0.04,2.47,0.43,81.58,15.52,13.8,75.27,10.93,59.0,612.25
4269,"2021","Kharif","WBCIS","Maharashtra","27","Aurangabad","469.0",9769.0,2749.0,9455.0,8.47,8297.96,417.22,257.74,262.44,83.55,16.42,0.03,0.87,0.14,12.52,86.47,9.27,81.83,8.9,62.0,937.4
4270,"2021","Kharif","WBCIS","Maharashtra","27","Bid","nan",5604.0,264.0,6319.0,3.93,3472.07,229.44,303.62,460.55,83.17,16.83,0.0,1.44,1.28,19.85,77.43,10.16,80.95,8.89,73.0,993.61
4271,"2021","Kharif","WBCIS","Maharashtra","27","Buldana","nan",736.0,50.0,769.0,0.78,642.37,37.82,79.34,113.56,80.83,19.17,0.0,1.95,4.03,58.85,35.17,5.86,88.77,5.37,28.0,230.72
4272,"2021","Kharif","WBCIS","Maharashtra","27","Dhule","474.0",347.0,214.0,244.0,0.43,549.65,27.48,19.62,19.62,83.19,16.81,0.0,1.75,1.53,63.1,33.62,17.03,64.85,18.12,25.0,66.72
4273,"2021","Kharif","WBCIS","Maharashtra","27","Hingoli","477.0",116.0,66.0,92.0,0.08,66.27,5.58,7.51,12.61,89.87,10.13,0.0,1.9,0.0,22.15,75.95,7.59,74.68,17.73,15.0,25.7
4274,"2021","Kharif","WBCIS","Maharashtra","27","Jalgaon","478.0",859.0,642.0,448.0,0.94,707.04,35.45,80.16,84.56,79.36,20.55,0.09,0.46,0.18,52.94,46.42,20.64,68.35,11.01,53.0,200.17
4275,"2021","Kharif","WBCIS","Maharashtra","27","Jalna","479.0",19323.0,985.0,22129.0,16.97,16253.55,812.68,693.44,699.93,79.98,20.0,0.02,1.33,0.13,15.95,82.59,5.81,90.53,3.66,49.0,2206.05
4276,"2021","Kharif","WBCIS","Maharashtra","27","Latur","481.0",41.0,6.0,44.0,0.04,50.46,2.53,2.42,2.53,90.0,10.0,0.0,0.0,0.0,58.0,42.0,14.0,62.0,24.0,10.0,7.48
4277,"2021","Kharif","WBCIS","Maharashtra","27","Nagpur","484.0",1669.0,1660.0,298.0,1.52,1219.92,61.0,30.5,30.5,83.76,16.24,0.0,2.45,0.66,81.1,15.79,19.71,70.79,9.5,24.0,122.0
4278,"2021","Kharif","WBCIS","Maharashtra","27","Nanded","485.0",17.0,4.0,15.0,0.03,20.47,1.02,1.74,1.74,89.47,10.53,0.0,0.0,0.0,0.0,100.0,21.05,52.63,26.32,2.0,4.5
4279,"2021","Kharif","WBCIS","Maharashtra","27","Nashik","487.0",3720.0,2781.0,2223.0,3.92,5116.45,263.83,32.32,43.0,81.24,18.76,0.0,0.5,0.12,30.9,68.48,14.57,71.6,13.83,56.0,339.15
4280,"2021","Kharif","WBCIS","Maharashtra","27","Osmanabad","488.0",412.0,45.0,437.0,0.27,234.68,19.42,28.15,41.38,85.27,14.73,0.0,2.9,0.41,14.52,82.17,7.05,84.02,8.93,29.0,88.95
4281,"2021","Kharif","WBCIS","Maharashtra","27","Palghar","665.0",158.0,92.0,191.0,0.19,114.03,34.21,14.25,48.46,83.04,16.96,0.0,0.0,17.31,33.57,49.12,19.79,40.64,39.57,18.0,96.92
4282,"2021","Kharif","WBCIS","Maharashtra","27","Parbhani","489.0",677.0,10.0,707.0,0.53,425.38,41.39,52.04,92.37,80.89,18.83,0.28,0.56,0.14,11.58,87.72,5.86,88.98,5.16,19.0,185.8
4283,"2021","Kharif","WBCIS","Maharashtra","27","Pune","490.0",1559.0,2466.0,309.0,1.85,2413.98,121.61,285.82,287.81,90.59,9.33,0.08,0.36,0.36,21.12,78.16,6.7,64.4,28.9,58.0,695.24
4284,"2021","Kharif","WBCIS","Maharashtra","27","Sangli","493.0",10706.0,5077.0,7759.0,9.46,12386.66,620.07,324.02,325.69,85.88,14.09,0.03,18.02,0.23,25.1,56.65,6.19,72.57,21.24,34.0,1269.78
4285,"2021","Kharif","WBCIS","Maharashtra","27","Satara","494.0",2472.0,3296.0,350.0,2.0,2604.47,130.22,91.16,91.16,87.22,12.75,0.03,2.99,2.93,34.42,59.66,16.51,71.97,11.52,27.0,312.54
4286,"2021","Kharif","WBCIS","Maharashtra","27","Solapur","496.0",22569.0,16672.0,11984.0,24.0,31064.3,1560.91,1095.46,1106.46,88.05,11.92,0.03,2.58,0.43,29.03,67.96,11.9,65.11,22.99,101.0,3762.83
4287,"2021","Kharif","WBCIS","Maharashtra","27","Thane","497.0",11.0,0.0,12.0,0.01,4.05,1.17,0.51,1.68,83.33,16.67,0.0,0.0,0.0,50.0,50.0,25.0,66.67,8.33,3.0,3.36
4288,"2021","Kharif","WBCIS","Maharashtra","27","Wardha","498.0",97.0,105.0,3.0,0.08,66.39,3.32,1.85,1.85,81.48,17.59,0.93,1.85,0.0,91.67,6.48,28.7,49.07,22.23,7.0,7.02
4289,"2021","Kharif","WBCIS","Maharashtra","27","Washim","499.0",119.0,85.0,69.0,0.13,102.62,5.13,3.06,3.06,92.21,7.79,0.0,6.49,0.0,56.49,37.02,7.14,53.9,38.96,24.0,11.25
4290,"2021","Kharif","WBCIS","Maharashtra","27","Yavatmal","500.0",172.0,42.0,145.0,0.18,144.19,7.21,7.93,7.93,75.94,24.06,0.0,1.07,0.0,49.2,49.73,8.56,72.73,18.71,21.0,23.07
4291,"2021","Kharif","PMFBY","Manipur","14","Bishnupur","252.0",1433.0,351.0,1603.0,1.77,1201.47,24.04,86.44,9.6,59.37,40.63,0.0,15.86,3.48,31.17,49.49,30.71,67.96,1.33,6.0,120.08
4292,"2021","Kharif","PMFBY","Manipur","14","Chandel","253.0",70.0,0.0,75.0,0.04,33.86,0.84,1.29,0.14,72.0,28.0,0.0,0.0,100.0,0.0,0.0,29.33,70.67,0.0,6.0,2.27
4293,"2021","Kharif","PMFBY","Manipur","14","Churachandpur","254.0",5.0,0.0,9.0,0.01,6.12,0.12,0.33,0.04,66.67,33.33,0.0,0.0,100.0,0.0,0.0,55.56,44.44,0.0,1.0,0.49
4294,"2021","Kharif","PMFBY","Manipur","14","Imphal East","255.0",175.0,161.0,32.0,0.09,63.83,1.28,2.3,0.26,63.21,36.79,0.0,0.0,0.52,24.35,75.13,88.6,11.4,0.0,8.0,3.84
4295,"2021","Kharif","PMFBY","Manipur","14","Imphal West","256.0",129.0,126.0,6.0,0.22,152.36,3.05,6.84,0.76,72.73,27.27,0.0,2.27,0.0,5.3,92.43,51.52,20.45,28.03,9.0,10.65
4296,"2021","Kharif","PMFBY","Manipur","14","Senapati","257.0",21.0,0.0,21.0,0.01,8.22,0.25,0.0,0.0,66.67,33.33,0.0,0.0,100.0,0.0,0.0,19.05,80.95,0.0,2.0,0.25
4297,"2021","Kharif","PMFBY","Manipur","14","Thoubal","259.0",314.0,314.0,8.0,0.31,213.5,4.28,15.29,1.7,56.21,43.79,0.0,3.11,0.0,38.82,58.07,21.74,64.29,13.97,9.0,21.27
4298,"2021","Kharif","PMFBY","Odisha","21","Anugul","344.0",48177.0,243619.0,5852.0,24.39,15609.8,312.1,1279.28,1279.28,82.83,17.15,0.02,6.86,5.39,72.22,15.53,11.48,87.42,1.1,233.0,2870.66
4299,"2021","Kharif","PMFBY","Odisha","21","Balangir","345.0",110724.0,230023.0,693343.0,161.1,107795.86,2164.33,13396.79,13396.79,80.85,19.12,0.03,9.47,21.31,63.82,5.4,13.06,79.65,7.29,336.0,28957.91
4300,"2021","Kharif","PMFBY","Odisha","21","Baleshwar","346.0",40962.0,249668.0,6004.0,20.67,14631.67,292.68,1462.01,1462.01,91.9,8.07,0.03,7.3,0.52,59.4,32.78,25.4,73.82,0.78,356.0,3216.7
4301,"2021","Kharif","PMFBY","Odisha","21","Bargarh","347.0",147859.0,677071.0,826201.0,197.8,144852.53,2898.52,14471.2,14471.2,82.56,17.38,0.06,7.13,11.93,72.33,8.61,14.06,77.58,8.36,268.0,31840.92
4302,"2021","Kharif","PMFBY","Odisha","21","Baudh","nan",11600.0,48384.0,815.0,8.12,5338.31,106.76,237.55,237.55,90.44,9.54,0.02,11.78,8.59,71.81,7.82,12.09,85.55,2.36,70.0,581.86
4303,"2021","Kharif","PMFBY","Odisha","21","Bhadrak","348.0",62482.0,418009.0,25640.0,45.69,31181.58,623.61,1652.6,1652.6,84.61,15.36,0.03,14.09,0.38,52.89,32.64,12.06,87.33,0.61,220.0,3928.81
4304,"2021","Kharif","PMFBY","Odisha","21","Cuttack","350.0",19653.0,146598.0,9893.0,9.93,6526.66,130.52,336.11,336.11,89.54,10.44,0.02,3.34,0.27,57.72,38.67,15.23,84.12,0.65,316.0,802.74
4305,"2021","Kharif","PMFBY","Odisha","21","Debagarh","nan",11368.0,75077.0,41367.0,11.26,6836.44,136.7,423.82,423.82,85.02,14.95,0.03,5.71,22.45,67.6,4.24,24.13,67.81,8.06,74.0,984.34
4306,"2021","Kharif","PMFBY","Odisha","21","Dhenkanal","352.0",16902.0,107162.0,23917.0,9.86,6284.57,125.7,313.77,313.77,88.36,11.63,0.01,5.91,2.0,61.04,31.05,20.88,75.93,3.19,219.0,753.24
4307,"2021","Kharif","PMFBY","Odisha","21","Gajapati","353.0",10041.0,47247.0,1128.0,7.81,4500.22,89.98,187.27,187.27,83.26,16.74,0.0,5.14,21.22,52.86,20.78,16.92,82.25,0.83,148.0,464.52
4308,"2021","Kharif","PMFBY","Odisha","21","Ganjam","354.0",122744.0,800928.0,2503.0,74.11,48728.6,974.53,4872.23,4872.23,78.27,21.71,0.02,5.46,1.66,67.52,25.36,14.14,85.04,0.82,532.0,10718.99
4309,"2021","Kharif","PMFBY","Odisha","21","Jagatsinghapur","355.0",22522.0,85296.0,1975.0,10.32,6653.68,133.07,199.61,199.61,90.15,9.82,0.03,6.62,0.35,52.93,40.1,27.71,71.84,0.45,190.0,532.29
4310,"2021","Kharif","PMFBY","Odisha","21","Jajapur","356.0",63152.0,433229.0,100873.0,41.16,28607.22,572.12,2402.98,2402.98,90.92,9.04,0.04,11.21,0.95,44.42,43.42,16.11,83.18,0.71,309.0,5378.08
4311,"2021","Kharif","PMFBY","Odisha","21","Jharsuguda","357.0",22721.0,189916.0,98242.0,22.13,14826.49,296.49,1852.91,1852.91,88.28,11.67,0.05,6.5,26.8,59.52,7.18,20.62,67.38,12.0,83.0,4002.31
4312,"2021","Kharif","PMFBY","Odisha","21","Kalahandi","358.0",53801.0,84759.0,173577.0,65.61,43921.78,880.78,4378.99,4378.99,84.25,15.73,0.02,12.12,20.48,61.69,5.71,20.71,70.08,9.21,317.0,9638.76
4313,"2021","Kharif","PMFBY","Odisha","21","Kandhamal","359.0",6992.0,18897.0,7860.0,2.0,1245.35,23.42,27.42,27.42,89.64,10.36,0.0,15.11,63.46,15.79,5.64,23.97,74.52,1.51,183.0,78.26
4314,"2021","Kharif","PMFBY","Odisha","21","Kendrapara","360.0",88551.0,375350.0,38465.0,61.42,39618.23,792.35,2462.25,2462.25,81.49,18.47,0.04,6.75,0.42,51.96,40.87,14.05,84.67,1.28,251.0,5716.85
4315,"2021","Kharif","PMFBY","Odisha","21","Kendujhar","361.0",7713.0,45747.0,9451.0,4.26,2589.33,51.75,107.29,107.29,89.16,10.83,0.01,8.25,19.19,43.8,28.76,39.49,57.15,3.36,295.0,266.33
4316,"2021","Kharif","PMFBY","Odisha","21","Khordha","362.0",53246.0,301527.0,2371.0,28.57,18068.6,361.36,1038.93,1038.93,84.46,15.52,0.02,3.75,0.86,50.91,44.48,13.74,85.25,1.01,192.0,2439.22
4317,"2021","Kharif","PMFBY","Odisha","21","Koraput","363.0",6346.0,7647.0,2947.0,3.77,2317.12,44.82,32.05,32.05,87.16,12.82,0.02,15.42,46.66,15.77,22.15,19.15,78.33,2.52,209.0,108.92
4318,"2021","Kharif","PMFBY","Odisha","21","Malkangiri","364.0",11066.0,16610.0,3376.0,6.16,3893.4,77.87,155.68,155.68,88.55,11.45,0.0,45.09,46.78,3.01,5.12,4.32,94.6,1.08,107.0,389.23
4319,"2021","Kharif","PMFBY","Odisha","21","Mayurbhanj","365.0",9981.0,48528.0,4957.0,6.06,3833.13,76.66,120.35,120.35,86.05,13.93,0.02,8.4,26.6,39.25,25.75,45.5,52.21,2.29,400.0,317.36
4320,"2021","Kharif","PMFBY","Odisha","21","Nabarangapur","nan",17248.0,38248.0,15469.0,17.86,10145.2,199.92,282.02,282.02,88.04,11.93,0.03,9.98,46.79,33.67,9.56,12.55,84.54,2.91,195.0,763.96
4321,"2021","Kharif","PMFBY","Odisha","21","Nayagarh","367.0",24521.0,137655.0,2878.0,12.33,7797.97,155.95,428.49,428.49,90.1,9.85,0.05,3.44,2.02,63.77,30.77,31.98,60.5,7.52,202.0,1012.93
4322,"2021","Kharif","PMFBY","Odisha","21","Nuapada","368.0",23923.0,57011.0,54446.0,23.63,13749.12,275.43,1218.12,1218.12,90.39,9.56,0.05,9.8,28.36,56.26,5.58,14.92,77.71,7.37,139.0,2711.67
4323,"2021","Kharif","PMFBY","Odisha","21","Puri","369.0",88288.0,316925.0,11478.0,34.57,24457.59,489.13,2445.75,2445.75,86.88,13.08,0.04,6.29,0.26,49.75,43.7,19.73,78.09,2.18,269.0,5380.63
4324,"2021","Kharif","PMFBY","Odisha","21","Rayagada","370.0",22289.0,38269.0,6014.0,14.59,9312.59,184.79,347.89,347.89,84.25,15.75,0.0,11.0,54.65,19.4,14.95,14.27,84.28,1.45,196.0,880.57
4325,"2021","Kharif","PMFBY","Odisha","21","Sambalpur","371.0",31605.0,204320.0,140875.0,40.86,30084.09,590.77,2884.97,2884.97,81.2,18.74,0.06,6.79,26.27,57.09,9.85,21.9,63.46,14.64,155.0,6360.71
4326,"2021","Kharif","PMFBY","Odisha","21","Subarnapur","nan",15729.0,111960.0,16243.0,17.98,11373.71,227.52,739.18,739.18,89.03,10.94,0.03,9.68,5.13,64.17,21.02,16.99,74.3,8.71,114.0,1705.88
4327,"2021","Kharif","PMFBY","Odisha","21","Sundargarh","373.0",63731.0,416393.0,63564.0,66.2,42974.5,856.52,2539.42,2539.42,80.0,19.98,0.02,6.22,52.54,31.27,9.97,12.63,82.48,4.89,295.0,5935.36
4328,"2021","Kharif","PMFBY","Puducherry","34","Karaikal","598.0",696.0,0.0,1033.0,0.74,499.11,0.01,18.59,28.57,62.92,36.98,0.1,9.2,0.0,65.92,24.88,0.68,98.74,0.58,24.0,47.17
4329,"2021","Kharif","PMFBY","Puducherry","34","Puducherry","nan",2038.0,64.0,2482.0,1.78,1199.39,0.02,25.67,49.63,69.68,30.28,0.04,3.26,0.16,60.68,35.9,0.35,98.47,1.18,60.0,75.32
4330,"2021","Kharif","PMFBY","Puducherry","34","Yanam","nan",148.0,0.0,168.0,0.07,55.16,0.0,1.87,2.97,57.14,42.86,0.0,57.74,0.0,10.71,31.55,27.98,72.02,0.0,6.0,4.84
4331,"2021","Kharif","PMFBY","Rajasthan","8","Ajmer","86.0",89250.0,544886.0,1100.0,108.18,38136.68,860.39,3749.59,3749.59,86.75,13.13,0.12,8.48,4.32,76.49,10.71,15.35,65.3,19.35,540.0,8359.57
4332,"2021","Kharif","PMFBY","Rajasthan","8","Alwar","87.0",91222.0,496416.0,66.0,63.03,23597.56,561.65,543.7,543.7,92.84,7.1,0.06,5.13,10.45,63.96,20.46,30.13,59.06,10.81,533.0,1649.05
4333,"2021","Kharif","PMFBY","Rajasthan","8","Banswara","88.0",65699.0,439153.0,11643.0,50.63,16560.02,355.99,911.25,911.25,91.3,8.67,0.03,3.56,60.76,25.07,10.61,24.92,62.36,12.72,331.0,2178.49
4334,"2021","Kharif","PMFBY","Rajasthan","8","Baran","89.0",66684.0,266198.0,3385.0,127.53,50414.55,1008.28,3480.06,3518.89,86.45,13.47,0.08,7.71,24.68,53.63,13.98,24.45,49.72,25.83,246.0,8007.23
4335,"2021","Kharif","PMFBY","Rajasthan","8","Barmer","90.0",231116.0,1035828.0,12969.0,1136.39,106607.27,2132.1,14897.37,24108.22,87.36,12.18,0.46,9.07,2.57,70.23,18.13,17.59,26.23,56.18,406.0,41137.69
4336,"2021","Kharif","PMFBY","Rajasthan","8","Bharatpur","91.0",50625.0,932658.0,450.0,61.19,21043.6,424.22,810.62,810.62,93.72,6.26,0.02,3.73,1.75,42.12,52.4,28.12,46.01,25.87,511.0,2045.46
4337,"2021","Kharif","PMFBY","Rajasthan","8","Bhilwara","92.0",140643.0,716908.0,1051.0,179.5,53712.96,1240.13,4937.96,4937.96,87.83,12.09,0.08,10.95,6.4,65.59,17.06,22.49,58.85,18.66,478.0,11116.05
4338,"2021","Kharif","PMFBY","Rajasthan","8","Bikaner","93.0",139893.0,767976.0,66551.0,692.99,177595.14,3582.23,12737.95,12737.95,80.47,19.27,0.26,12.29,0.5,59.91,27.3,7.26,27.76,64.98,340.0,29058.13
4339,"2021","Kharif","PMFBY","Rajasthan","8","Bundi","94.0",86036.0,405177.0,101024.0,136.68,55330.62,1106.59,5257.64,8245.81,87.17,12.76,0.07,10.11,34.66,45.06,10.17,21.76,64.72,13.52,239.0,14610.04
4340,"2021","Kharif","PMFBY","Rajasthan","8","Chittaurgarh","nan",115894.0,613634.0,874.0,146.28,65757.6,1399.12,4268.75,4268.75,88.05,11.9,0.05,8.59,5.06,67.43,18.92,23.52,55.3,21.18,329.0,9936.62
4341,"2021","Kharif","PMFBY","Rajasthan","8","Churu","96.0",151753.0,1087795.0,44432.0,631.45,139327.91,2802.45,16131.82,16131.82,84.3,15.54,0.16,9.23,0.71,59.82,30.24,12.48,41.33,46.19,276.0,35066.09
4342,"2021","Kharif","PMFBY","Rajasthan","8","Dausa","97.0",62648.0,239733.0,68.0,32.14,13592.19,271.83,684.54,688.07,90.75,9.22,0.03,8.34,37.39,37.86,16.41,27.66,62.25,10.09,273.0,1644.44
4343,"2021","Kharif","PMFBY","Rajasthan","8","Dhaulpur","nan",7571.0,70768.0,60.0,7.9,3491.54,69.83,53.34,53.34,92.5,7.47,0.03,7.46,5.34,34.08,53.12,29.94,49.69,20.37,211.0,176.51
4344,"2021","Kharif","PMFBY","Rajasthan","8","Dungarpur","99.0",49241.0,383719.0,8277.0,35.0,10849.19,216.96,687.29,687.29,91.88,8.08,0.04,2.11,36.0,36.57,25.32,34.14,59.14,6.72,262.0,1591.54
